47,48,male,27.0,166.62,67.8,no,CCCC,8,26,3,Lewis Scot,banana,1,31.39,11,"Monsters, Inc.",7,149.16
48,49,male,20.0,160.64,70.7,yes,CCCC,9,9,2,Jack Sparrow,cutlass,0,0.19,16,Toy Story 3,10,155.54000000000002
49,50,female,28.0,151.61,60.8,yes,CCCC,8,1,0,Lewis Scot,cutlass,0,1.0,1,Finding Nemo,9,133.76
50,51,male,26.0,170.25,71.0,yes,CCCC,9,13,1,Jack Sparrow,cutlass,1,0.79,15,Up,10,156.20000000000002
51,52,other,35.0,179.06,74.1,yes,JSSFP,13,0,4,Anicetus,cutlass,0,0.43,13,Ratatouille,13,163.02
52,53,male,27.0,191.01,89.6,yes,CCCC,11,6,1,Jack Sparrow,cutlass,1,0.92,15,Inside Out,5,197.12
53,54,female,38.0,160.91,58.2,yes,JSSFP,12,102,3,Lewis Scot,cutlass,1,0.51,1,Inside Out,0,128.04000000000002
54,55,male,18.0,161.41,63.8,yes,CCCC,8,1,5,Jack Sparrow,cutlass,1,0.68,13,Inside Out,12,140.36
55,56,male,24.0,187.51,83.4,yes,CCCC,8,17,1,Jack Sparrow,cutlass,0,0.46,19,Toy Story,11,183.48000000000002
56,57,male,26.0,182.52,76.7,yes,CCCC,15,36,1,Jack Sparrow,cutlass,0,2.91,20,"Monsters, Inc.",18,168.74
57,58,female,30.0,156.38,57.2,yes,CCCC,9,35,0,Anicetus,cutlass,1,0.14,0,Inside Out,7,125.84000000000002
58,59,male,25.0,170.51,73.9,yes,CCCC,8,25,9,Jack Sparrow,cutlass,1,0.67,23,Monsters University,15,162.58
59,60,female,32.0,151.83,46.8,no,JSSFP,2,20,2,Hook,scimitar,1,13.8,1,WALL-E,10,102.96000000000001
60,61,female,37.0,147.82,52.2,yes,JSSFP,14,38,17,Jack Sparrow,cutlass,1,0.1,1,Monsters University,8,114.84000000000002
61,62,male,19.0,174.94,73.2,yes,CCCC,11,3,0,Lewis Scot,cutlass,0,1.22,20,WALL-E,14,161.04000000000002
62,63,male,26.0,178.15,81.0,no,CCCC,10,0,10,Jack Sparrow,sabre,1,4.86,15,Up,7,178.20000000000002
63,64,female,32.0,157.91,54.2,no,JSSFP,6,14,1,Jack Sparrow,scimitar,1,14.62,0,The Incredibles,11,119.24000000000001
64,65,female,23.0,168.26,70.8,yes,CCCC,9,20,1,Lewis Scot,cutlass,1,3.79,2,Inside Out,9,155.76000000000002
65,66,other,22.0,186.29,87.5,yes,CCCC,11,26,1,Edward Low,cutlass,0,3.27,23,Finding Nemo,11,192.50000000000003
66,67,male,21.0,174.63,76.7,yes,CCCC,14,34,1,Jack Sparrow,cutlass,1,0.04,16,Inside Out,8,168.74
67,68,female,32.0,165.66,55.8,yes,JSSFP,8,18,3,Anicetus,cutlass,1,0.31,0,Inside Out,3,122.76
68,69,male,28.0,179.63,74.9,yes,CCCC,7,16,7,Jack Sparrow,cutlass,0,0.44,14,Toy Story 2,10,164.78000000000003
69,70,other,21.0,179.8,66.6,yes,CCCC,11,31,1,Blackbeard,cutlass,0,0.71,20,The Incredibles,6,146.52
70,71,female,35.0,164.41,64.5,no,JSSFP,5,38,5,Lewis Scot,scimitar,0,1.93,0,WALL-E,13,141.9
71,72,female,20.0,152.21,57.7,yes,CCCC,7,17,2,Hook,cutlass,1,0.71,2,Inside Out,4,126.94000000000001
72,73,female,24.0,186.2,85.5,yes,CCCC,13,59,0,Hook,cutlass,1,0.01,0,The Incredibles,11,188.10000000000002
73,74,female,38.0,161.52,58.6,yes,JSSFP,9,31,3,Hook,cutlass,0,0.59,1,Brave,7,128.92000000000002
74,75,male,21.0,185.38,83.6,yes,CCCC,11,17,1,Jack Sparrow,cutlass,1,0.2,26,Inside Out,10,183.92000000000002
75,76,female,34.0,155.54,59.0,yes,JSSFP,6,4,0,Hook,cutlass,1,0.09,0,Cars,13,129.8
76,77,female,19.0,164.19,54.5,yes,CCCC,6,9,3,Lewis Scot,cutlass,1,0.01,0,Inside Out,7,119.9
77,78,male,25.0,169.03,67.3,yes,CCCC,7,64,0,Jack Sparrow,cutlass,1,0.24,31,Inside Out,13,148.06
78,79,male,18.0,171.32,66.6,yes,CCCC,13,2,0,Jack Sparrow,cutlass,1,0.89,22,Inside Out,12,146.52
79,80,female,36.0,160.57,64.7,yes,JSSFP,12,41,1,Edward Low,cutlass,1,0.17,1,Monsters University,9,142.34000000000003
80,81,female,35.0,152.77,57.6,no,JSSFP,5,54,6,Jack Sparrow,banana,1,2.5,0,Up,14,126.72000000000001
81,82,male,22.0,187.09,79.7,yes,CCCC,16,2,1,Jack Sparrow,cutlass,0,0.34,26,The Incredibles,9,175.34000000000003
82,83,male,21.0,159.73,70.3,yes,CCCC,12,0,1,Jack Sparrow,cutlass,1,1.12,14,Inside Out,11,154.66
83,84,female,15.0,179.91,74.6,yes,CCCC,14,5,2,Hook,cutlass,1,0.78,1,WALL-E,10,164.12
84,85,female,28.0,148.85,52.9,yes,CCCC,9,122,2,Blackbeard,cutlass,0,0.2,0,Toy Story,14,116.38000000000001
85,86,female,28.0,159.63,58.4,yes,CCCC,10,1,0,Lewis Scot,cutlass,0,1.09,0,Up,7,128.48000000000002
86,87,male,24.0,165.55,68.2,yes,CCCC,14,73,5,Jack Sparrow,cutlass,1,0.51,20,The Incredibles,11,150.04000000000002
87,88,female,34.0,169.06,63.6,no,JSSFP,6,1,2,Hook,banana,1,18.92,0,Finding Nemo,10,139.92000000000002
88,89,male,15.0,173.03,71.4,yes,CCCC,13,25,1,Jack Sparrow,scimitar,0,9.71,22,Cars,13,157.08
89,90,other,15.0,169.57,67.3,yes,CCCC,10,7,2,Hook,cutlass,0,1.37,20,Finding Nemo,9,148.06
90,91,male,22.0,179.77,81.1,yes,CCCC,3,0,2,Hook,cutlass,0,1.86,15,Finding Nemo,14,178.42000000000002
91,92,male,31.0,180.68,79.4,yes,JSSFP,9,13,1,Jack Sparrow,cutlass,1,2.18,10,"Monsters, Inc.",6,174.68000000000004
92,93,male,29.0,169.89,70.4,yes,JSSFP,7,75,24,Jack Sparrow,cutlass,1,2.13,18,Monsters University,11,154.88000000000002
93,94,male,20.0,178.16,76.8,yes,CCCC,12,7,0,Hook,cutlass,0,0.54,21,Up,9,168.96
94,95,female,45.0,148.2,54.2,yes,JSSFP,11,21,21,Lewis Scot,cutlass,1,0.62,1,Inside Out,10,119.24000000000001
95,96,female,35.0,155.69,52.5,yes,JSSFP,9,18,20,Anicetus,cutlass,1,1.91,1,Inside Out,14,115.50000000000001
96,97,male,22.0,187.16,79.1,yes,CCCC,4,66,2,Jack Sparrow,cutlass,0,0.65,13,Finding Nemo,11,174.02
97,98,female,17.0,166.89,70.1,yes,CCCC,7,10,2,Hook,cutlass,1,0.31,0,Inside Out,6,154.22
98,99,female,29.0,170.84,63.5,yes,JSSFP,14,34,5,Lewis Scot,cutlass,0,0.5,2,Finding Nemo,13,139.70000000000002
99,100,female,33.0,160.95,67.0,yes,JSSFP,9,72,0,Edward Low,cutlass,1,1.94,2,Inside Out,13,147.4
100,101,other,33.0,168.82,63.0,yes,JSSFP,13,10,2,Blackbeard,cutlass,1,1.06,13,Up,16,138.60000000000002
101,102,male,23.0,162.25,55.3,yes,CCCC,10,24,4,Jack Sparrow,cutlass,1,0.5,24,Inside Out,12,121.66
102,103,male,31.0,164.73,68.0,yes,JSSFP,13,22,2,Jack Sparrow,cutlass,1,0.49,24,Inside Out,8,149.60000000000002
103,104,male,20.0,161.89,63.9,yes,CCCC,11,6,6,Blackbeard,cutlass,1,4.55,16,"Monsters, Inc.",4,140.58
104,105,male,25.0,161.84,61.4,no,CCCC,6,15,1,Edward Low,scimitar,1,3.69,6,Inside Out,7,135.08
105,106,male,19.0,188.26,89.9,yes,CCCC,8,15,2,Jack Sparrow,cutlass,1,0.27,20,Inside Out,6,197.78000000000003
106,107,male,26.0,171.98,69.8,yes,CCCC,4,23,0,Jack Sparrow,cutlass,1,0.09,11,Up,9,153.56
107,108,male,26.0,162.77,60.8,yes,CCCC,7,37,0,Jack Sparrow,scimitar,0,2.91,18,Monsters University,10,133.76
108,109,male,29.0,187.63,88.2,yes,CCCC,12,29,2,Jack Sparrow,cutlass,1,0.04,21,Inside Out,12,194.04000000000002
109,110,male,34.0,186.93,85.1,yes,JSSFP,4,63,4,Jack Sparrow,cutlass,0,0.03,15,The Incredibles,12,187.22
110,111,male,30.0,188.19,86.2,yes,JSSFP,12,2,3,Jack Sparrow,cutlass,0,0.3,12,Monsters University,13,189.64000000000001
111,112,male,26.0,173.92,72.3,yes,CCCC,15,59,4,Jack Sparrow,cutlass,1,0.33,25,Inside Out,10,159.06
112,113,male,29.0,174.55,73.6,yes,JSSFP,12,8,4,Edward Low,cutlass,1,0.91,18,Inside Out,7,161.92
113,114,male,27.0,156.65,59.6,yes,CCCC,1,2,2,Jack Sparrow,cutlass,1,0.08,8,Inside Out,13,131.12
114,115,male,29.0,188.16,90.8,yes,CCCC,18,9,2,Jack Sparrow,cutlass,0,0.48,26,The Incredibles,10,199.76000000000002
115,116,male,17.0,165.18,62.7,yes,CCCC,9,9,2,Jack Sparrow,cutlass,1,0.18,13,Inside Out,6,137.94000000000003
116,117,male,31.0,184.16,79.2,yes,JSSFP,5,6,6,Jack Sparrow,cutlass,0,0.28,4,Monsters University,11,174.24
117,118,male,19.0,176.42,77.6,yes,CCCC,14,0,4,Jack Sparrow,cutlass,1,0.02,16,Inside Out,16,170.72
118,119,female,30.0,163.22,70.9,yes,CCCC,9,67,1,Lewis Scot,cutlass,0,0.48,0,Monsters University,8,155.98000000000002
119,120,female,16.0,161.14,65.2,yes,CCCC,9,2,0,Jack Sparrow,cutlass,1,0.12,1,Cars 2,7,143.44000000000003
120,121,female,33.0,166.0,66.7,yes,JSSFP,5,24,0,Edward Low,cutlass,0,0.66,0,Monsters University,11,146.74
121,122,female,26.0,150.86,56.7,yes,CCCC,11,9,4,Blackbeard,cutlass,1,0.1,1,A Bug's Life,9,124.74000000000002
122,123,male,18.0,176.82,76.9,yes,CCCC,9,22,5,Jack Sparrow,cutlass,1,1.92,17,"Monsters, Inc.",9,169.18000000000004
123,124,male,37.0,175.59,71.8,yes,JSSFP,10,21,9,Jack Sparrow,cutlass,0,0.42,20,Up,12,157.96
124,125,female,33.0,178.94,84.3,yes,JSSFP,10,0,1,Lewis Scot,cutlass,1,0.33,0,The Incredibles,6,185.46
125,126,female,30.0,163.79,65.6,yes,CCCC,17,33,1,Lewis Scot,cutlass,1,0.9,1,Inside Out,8,144.32
126,127,female,39.0,161.16,60.2,yes,JSSFP,12,0,0,Hook,cutlass,0,0.04,1,Finding Nemo,14,132.44000000000003
127,128,male,32.0,167.12,64.5,yes,JSSFP,11,10,5,Jack Sparrow,cutlass,0,0.05,18,Finding Nemo,2,141.9
128,129,male,28.0,167.41,67.1,yes,CCCC,5,3,7,Hook,cutlass,0,1.41,11,Finding Nemo,6,147.62
129,130,male,32.0,180.26,75.6,yes,JSSFP,14,36,1,Jack Sparrow,cutlass,1,0.06,25,Inside Out,12,166.32
130,131,female,32.0,148.7,57.6,yes,JSSFP,10,14,9,Edward Low,banana,1,19.58,0,Toy Story,11,126.72000000000001
131,132,female,21.0,166.57,65.1,yes,CCCC,8,19,1,Lewis Scot,cutlass,0,0.19,0,Cars,5,143.22
132,133,female,30.0,171.3,76.5,yes,CCCC,7,48,6,Lewis Scot,cutlass,1,0.5,0,Inside Out,10,168.3
133,134,male,16.0,191.17,86.9,no,CCCC,5,27,3,Jack Sparrow,sabre,0,4.78,13,Finding Nemo,10,191.18000000000004
134,135,female,34.0,167.86,67.9,yes,JSSFP,6,29,1,Jack Sparrow,cutlass,1,1.72,1,Toy Story,9,149.38000000000002
135,136,male,22.0,185.72,77.5,yes,CCCC,12,4,2,Jack Sparrow,cutlass,0,0.7,24,Finding Nemo,6,170.5
137,138,male,31.0,169.92,69.5,yes,JSSFP,12,3,14,Jack Sparrow,cutlass,0,0.1,18,A Bug's Life,8,152.9
138,139,male,27.0,172.41,70.5,yes,CCCC,8,3,15,Jack Sparrow,cutlass,1,0.15,20,Inside Out,15,155.10000000000002
139,140,male,30.0,170.09,68.9,yes,JSSFP,8,69,0,Jack Sparrow,cutlass,1,0.18,22,Monsters University,12,151.58
140,141,other,31.0,167.26,63.3,yes,JSSFP,12,92,6,Jack Sparrow,cutlass,1,0.94,22,WALL-E,11,139.26
141,142,female,26.0,157.1,56.2,yes,CCCC,13,14,4,Edward Low,cutlass,0,0.19,0,A Bug's Life,16,123.64000000000001
142,143,female,29.0,160.15,55.5,yes,CCCC,12,35,2,Jack Sparrow,cutlass,0,1.33,0,Finding Nemo,11,122.10000000000001
143,144,male,31.0,170.28,66.9,yes,JSSFP,4,74,1,Jack Sparrow,cutlass,0,0.72,16,Monsters University,7,147.18000000000004
144,145,other,31.0,178.68,71.7,yes,CCCC,10,36,0,Hook,cutlass,1,0.96,12,Inside Out,11,157.74
145,146,male,26.0,161.51,63.7,yes,CCCC,11,7,0,Jack Sparrow,cutlass,1,0.11,21,Up,14,140.14000000000001
146,147,female,29.0,154.84,59.3,yes,CCCC,10,28,1,Anicetus,cutlass,0,0.06,0,Finding Nemo,10,130.46
147,148,male,19.0,190.82,85.2,yes,CCCC,10,24,1,Jack Sparrow,cutlass,0,0.56,13,Finding Nemo,11,187.44000000000003
148,149,male,13.0,186.85,82.5,yes,CCCC,8,5,1,Hook,cutlass,1,0.64,28,Inside Out,7,181.50000000000003
149,150,female,26.0,176.27,74.5,yes,CCCC,7,4,1,Edward Low,cutlass,1,1.25,0,Inside Out,9,163.9
150,151,female,31.0,172.18,71.2,yes,JSSFP,12,19,1,Anicetus,cutlass,1,0.67,0,The Incredibles,8,156.64000000000001
151,152,male,36.0,171.48,73.6,yes,JSSFP,9,43,1,Lewis Scot,cutlass,1,0.81,21,Inside Out,10,161.92
152,153,female,29.0,152.03,59.0,yes,CCCC,7,5,0,Hook,cutlass,0,0.12,0,Finding Nemo,11,129.8
153,154,female,34.0,159.16,60.8,yes,JSSFP,10,13,4,Edward Low,cutlass,1,1.75,0,Inside Out,6,133.76
154,155,male,22.0,179.91,75.8,yes,CCCC,10,18,1,Jack Sparrow,cutlass,0,0.79,16,Toy Story 2,2,166.76000000000002
155,156,female,26.0,158.18,61.5,yes,CCCC,8,21,3,Blackbeard,sabre,0,1.17,0,Finding Nemo,9,135.3
156,157,male,34.0,157.83,63.1,yes,JSSFP,19,30,5,Edward Low,cutlass,0,0.6,35,Brave,12,138.82000000000002
157,158,male,26.0,183.98,79.8,yes,CCCC,9,4,3,Jack Sparrow,cutlass,1,0.08,18,Inside Out,9,175.56
158,159,female,32.0,160.9,66.7,yes,JSSFP,12,6,4,Anicetus,scimitar,1,38.49,0,The Incredibles,15,146.74
159,160,female,26.0,167.04,70.3,yes,CCCC,7,14,1,Lewis Scot,cutlass,1,0.13,1,Inside Out,11,154.66
160,161,male,20.0,187.23,81.4,yes,CCCC,12,60,3,Anicetus,sabre,1,2.44,22,Toy Story,13,179.08000000000004
161,162,male,22.0,186.99,84.2,yes,CCCC,13,9,1,Jack Sparrow,cutlass,1,0.21,12,Inside Out,9,185.24
162,163,male,18.0,169.19,66.8,yes,CCCC,10,27,1,Jack Sparrow,scimitar,0,0.25,13,Finding Nemo,10,146.96
163,164,male,22.0,191.65,91.0,yes,CCCC,6,28,7,Jack Sparrow,scimitar,1,3.78,12,Brave,9,200.20000000000002
164,165,female,36.0,156.18,55.6,yes,JSSFP,13,28,4,Hook,cutlass,1,0.83,1,Inside Out,13,122.32000000000001
165,166,male,21.0,181.4,80.4,yes,CCCC,10,1,0,Jack Sparrow,cutlass,1,0.13,23,Inside Out,7,176.88000000000002
166,167,male,25.0,182.91,75.1,yes,CCCC,11,72,3,Jack Sparrow,cutlass,0,0.39,29,Finding Nemo,8,165.22
167,168,female,34.0,157.38,57.6,yes,JSSFP,11,13,1,Hook,cutlass,0,0.46,1,Finding Nemo,11,126.72000000000001
168,169,male,23.0,198.72,90.5,yes,CCCC,12,13,3,Jack Sparrow,cutlass,1,2.22,24,Monsters University,10,199.10000000000002
169,170,female,26.0,153.9,61.1,yes,CCCC,7,8,2,Anicetus,cutlass,1,0.44,1,The Incredibles,13,134.42000000000002
170,171,male,21.0,168.89,69.3,yes,CCCC,10,26,1,Jack Sparrow,cutlass,1,1.37,22,"Monsters, Inc.",8,152.46
171,172,female,28.0,163.18,63.8,no,CCCC,4,13,0,Lewis Scot,sabre,1,2.23,0,Inside Out,12,140.36
172,173,male,19.0,155.42,55.6,yes,CCCC,12,12,1,Jack Sparrow,scimitar,0,23.93,20,Up,8,122.32000000000001
173,174,female,36.0,147.33,47.5,no,JSSFP,2,55,4,Jack Sparrow,sabre,1,2.25,0,Inside Out,6,104.50000000000001
174,175,male,29.0,170.81,70.8,yes,CCCC,6,110,1,Jack Sparrow,cutlass,0,0.47,8,Monsters University,8,155.76000000000002
175,176,female,33.0,143.11,49.8,yes,JSSFP,11,13,4,Edward Low,cutlass,1,0.56,1,The Incredibles,13,109.56
176,177,male,14.0,190.17,79.9,no,CCCC,1,14,1,Jack Sparrow,sabre,1,0.59,13,Inside Out,11,175.78000000000003
177,178,female,27.0,148.37,52.5,no,CCCC,5,2,5,Lewis Scot,scimitar,0,4.78,0,Finding Nemo,7,115.50000000000001
178,179,female,33.0,166.17,61.7,yes,JSSFP,15,60,0,Blackbeard,cutlass,0,0.21,1,Finding Nemo,10,135.74
179,180,male,20.0,189.18,82.9,yes,CCCC,6,25,1,Jack Sparrow,cutlass,1,1.11,18,Up,13,182.38000000000002
180,181,male,20.0,179.45,74.2,yes,CCCC,7,4,1,Jack Sparrow,cutlass,1,0.41,15,Up,13,163.24
181,182,male,24.0,161.99,59.8,yes,CCCC,11,34,5,Jack Sparrow,sabre,1,4.63,20,Cars,12,131.56
182,183,male,34.0,176.75,81.8,yes,JSSFP,11,2,1,Jack Sparrow,cutlass,1,0.22,26,Inside Out,8,179.96
183,184,male,29.0,178.71,75.1,yes,CCCC,5,19,4,Anicetus,cutlass,1,0.46,12,Toy Story 2,11,165.22
184,185,male,35.0,171.74,75.9,yes,JSSFP,12,11,1,Lewis Scot,cutlass,1,2.44,21,Finding Nemo,11,166.98000000000002
185,186,female,27.0,146.73,46.2,yes,CCCC,6,15,2,Blackbeard,scimitar,1,14.94,0,Toy Story 3,9,101.64000000000001
186,187,male,20.0,170.14,68.0,yes,CCCC,13,10,1,Jack Sparrow,cutlass,1,0.58,25,Inside Out,11,149.60000000000002
187,188,female,39.0,180.84,75.0,yes,JSSFP,11,44,9,Hook,cutlass,1,0.47,0,The Incredibles,10,165.0
188,189,female,33.0,169.4,71.4,yes,JSSFP,10,58,3,Hook,cutlass,1,0.58,0,Inside Out,7,157.08
189,190,female,28.0,150.1,64.5,yes,CCCC,11,1,6,Lewis Scot,cutlass,1,0.17,0,Monsters University,11,141.9
190,191,female,25.0,164.38,69.1,yes,CCCC,15,23,2,Lewis Scot,cutlass,0,0.44,0,Finding Nemo,11,152.02
191,192,male,32.0,167.03,68.2,yes,JSSFP,12,6,3,Hook,cutlass,1,0.35,26,Inside Out,12,150.04000000000002
192,193,female,26.0,173.1,75.8,yes,CCCC,10,20,5,Jack Sparrow,cutlass,1,0.23,0,Inside Out,13,166.76000000000002
193,194,male,30.0,187.11,87.7,yes,JSSFP,8,5,1,Jack Sparrow,cutlass,1,0.54,17,Inside Out,7,192.94000000000003
194,195,male,29.0,196.66,90.2,yes,JSSFP,10,22,6,Jack Sparrow,cutlass,1,0.25,27,Monsters University,12,198.44000000000003
195,196,female,27.0,162.91,61.8,yes,CCCC,8,46,7,Edward Low,cutlass,1,0.43,1,Up,7,135.96
196,197,female,26.0,161.73,70.3,yes,CCCC,10,23,1,Lewis Scot,cutlass,0,0.35,1,Up,13,154.66
197,198,female,36.0,167.23,70.1,yes,JSSFP,11,4,0,Hook,sabre,0,1.6,0,Monsters University,15,154.22
198,199,female,33.0,195.78,93.0,yes,JSSFP,13,15,0,Anicetus,cutlass,1,0.85,0,The Incredibles,12,204.60000000000002
199,200,female,30.0,176.5,76.4,yes,JSSFP,0,8,0,Jack Sparrow,cutlass,1,0.46,0,Inside Out,8,168.08
200,201,male,18.0,178.05,70.6,yes,CCCC,14,12,1,Anicetus,cutlass,1,0.3,26,Inside Out,8,155.32
201,202,female,21.0,155.81,58.5,yes,CCCC,8,1,2,Hook,cutlass,1,0.03,0,Inside Out,10,128.70000000000002
202,203,male,28.0,185.95,77.0,yes,CCCC,10,10,1,Edward Low,cutlass,0,1.02,22,Up,12,169.4
203,204,female,35.0,178.5,77.3,yes,JSSFP,15,49,1,Jack Sparrow,cutlass,0,0.04,1,Finding Nemo,11,170.06
204,205,female,20.0,149.71,59.0,yes,CCCC,8,25,1,Jack Sparrow,cutlass,1,0.0,0,"Monsters, Inc.",6,129.8
205,206,female,23.0,161.34,58.8,yes,CCCC,9,1,1,Hook,cutlass,1,0.67,0,Inside Out,12,129.36
206,207,female,32.0,167.24,65.1,yes,JSSFP,12,2,1,Anicetus,cutlass,1,0.39,0,Toy Story 3,12,143.22
207,208,male,22.0,171.26,70.3,yes,CCCC,10,7,0,Jack Sparrow,cutlass,0,0.24,13,Up,11,154.66
208,209,male,27.0,176.3,70.2,yes,CCCC,2,2,1,Hook,cutlass,1,1.75,15,Inside Out,5,154.44000000000003
209,210,other,32.0,155.09,58.5,yes,JSSFP,10,122,0,Jack Sparrow,cutlass,1,0.17,12,Finding Nemo,9,128.70000000000002
